# Measured spectrum of the Sun from NREL using MODTRAN
# See https://www.nrel.gov/grid/solar-resource/spectra.html, bibref MCebKur
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
3.639010199999999895e+04,1.260000000000000009e+00
3.640334900000000198e+04,1.250000000000000000e+00
3.641660599999999977e+04,1.250000000000000000e+00
3.642987299999999959e+04,1.250000000000000000e+00
3.644314899999999761e+04,1.239999999999999991e+00
3.645643499999999767e+04,1.239999999999999991e+00
3.646972999999999593e+04,1.239999999999999991e+00
3.648303500000000349e+04,1.239999999999999991e+00
3.649635000000000582e+04,1.239999999999999991e+00
3.650967500000000291e+04,1.229999999999999982e+00
3.652301000000000204e+04,1.229999999999999982e+00
3.653635399999999936e+04,1.229999999999999982e+00
3.654970799999999872e+04,1.229999999999999982e+00
3.656307099999999627e+04,1.219999999999999973e+00
3.657644499999999971e+04,1.219999999999999973e+00
3.658982800000000134e+04,1.219999999999999973e+00
3.660322099999999773e+04,1.219999999999999973e+00
3.661662400000000343e+04,1.219999999999999973e+00
3.663003700000000390e+04,1.219999999999999973e+00
3.664345899999999529e+04,1.219999999999999973e+00
3.665689199999999983e+04,1.219999999999999973e+00
3.667033399999999529e+04,1.219999999999999973e+00
3.668378600000000006e+04,1.209999999999999964e+00
3.669724799999999959e+04,1.209999999999999964e+00
3.671072000000000116e+04,1.209999999999999964e+00
3.672420100000000093e+04,1.209999999999999964e+00
3.673769299999999930e+04,1.209999999999999964e+00
3.675119400000000314e+04,1.209999999999999964e+00
3.676470599999999831e+04,1.199999999999999956e+00
3.677822699999999895e+04,1.199999999999999956e+00
3.679175900000000547e+04,1.190000000000000169e+00
3.680530000000000291e+04,1.179999999999999938e+00
3.681885100000000239e+04,1.179999999999999938e+00
3.683241300000000047e+04,1.190000000000000169e+00
3.684598399999999674e+04,1.190000000000000169e+00
3.685956499999999505e+04,1.190000000000000169e+00
3.687315600000000268e+04,1.190000000000000169e+00
3.688675800000000163e+04,1.190000000000000169e+00
3.690036899999999878e+04,1.190000000000000169e+00
3.691398999999999796e+04,1.190000000000000169e+00
3.692762200000000303e+04,1.179999999999999938e+00
3.694126299999999901e+04,1.179999999999999938e+00
3.695491500000000087e+04,1.169999999999999929e+00
3.696857699999999750e+04,1.159999999999999920e+00
3.698224900000000343e+04,1.149999999999999911e+00
3.699593000000000029e+04,1.149999999999999911e+00
3.700962299999999959e+04,1.149999999999999911e+00
3.702332499999999709e+04,1.149999999999999911e+00
3.703703699999999662e+04,1.159999999999999920e+00
3.705076000000000204e+04,1.159999999999999920e+00
3.706449199999999837e+04,1.159999999999999920e+00
3.707823500000000058e+04,1.159999999999999920e+00
3.709198799999999756e+04,1.149999999999999911e+00
3.710575100000000384e+04,1.149999999999999911e+00
3.711952500000000146e+04,1.149999999999999911e+00
3.713330900000000111e+04,1.149999999999999911e+00
3.714710300000000279e+04,1.149999999999999911e+00
3.716090699999999924e+04,1.149999999999999911e+00
3.717472099999999773e+04,1.149999999999999911e+00
3.718854600000000210e+04,1.149999999999999911e+00
3.720238100000000122e+04,1.149999999999999911e+00
3.721622600000000239e+04,1.149999999999999911e+00
3.723008200000000215e+04,1.149999999999999911e+00
3.724394800000000396e+04,1.149999999999999911e+00
3.725782400000000052e+04,1.140000000000000124e+00
3.727171100000000297e+04,1.140000000000000124e+00
3.728560800000000017e+04,1.140000000000000124e+00
3.729951499999999942e+04,1.140000000000000124e+00
3.731343299999999726e+04,1.140000000000000124e+00
3.732736100000000442e+04,1.129999999999999893e+00
3.734129899999999907e+04,1.129999999999999893e+00
3.735524799999999959e+04,1.119999999999999885e+00
3.736920799999999872e+04,1.110000000000000098e+00
3.738317799999999988e+04,1.099999999999999867e+00
3.739715799999999581e+04,1.090000000000000080e+00
3.741114899999999761e+04,1.090000000000000080e+00
3.742515000000000146e+04,1.080000000000000071e+00
3.743916100000000006e+04,1.090000000000000080e+00
3.745318400000000111e+04,1.099999999999999867e+00
3.746721600000000035e+04,1.099999999999999867e+00
3.748125899999999820e+04,1.099999999999999867e+00
3.749531300000000192e+04,1.110000000000000098e+00
3.750937700000000041e+04,1.110000000000000098e+00
3.752345200000000477e+04,1.099999999999999867e+00
3.753753800000000047e+04,1.099999999999999867e+00
3.755163399999999820e+04,1.099999999999999867e+00
3.756573999999999796e+04,1.099999999999999867e+00
3.757985700000000361e+04,1.099999999999999867e+00
3.759398500000000058e+04,1.099999999999999867e+00
3.760812299999999959e+04,1.099999999999999867e+00
3.762227199999999721e+04,1.099999999999999867e+00
3.763643200000000070e+04,1.099999999999999867e+00
3.765060199999999895e+04,1.099999999999999867e+00
3.766478300000000309e+04,1.099999999999999867e+00
3.767897499999999854e+04,1.099999999999999867e+00
3.769317799999999988e+04,1.090000000000000080e+00
3.770739099999999598e+04,1.090000000000000080e+00
3.772161400000000140e+04,1.090000000000000080e+00
3.773584900000000198e+04,1.080000000000000071e+00
3.775009399999999732e+04,1.080000000000000071e+00
3.776434999999999854e+04,1.080000000000000071e+00
3.777861699999999837e+04,1.080000000000000071e+00
3.779289499999999680e+04,1.080000000000000071e+00
3.780718299999999726e+04,1.080000000000000071e+00
3.782148300000000017e+04,1.080000000000000071e+00
3.783579299999999785e+04,1.080000000000000071e+00
3.785011400000000140e+04,1.080000000000000071e+00
3.786444499999999971e+04,1.069999999999999840e+00
3.787878800000000047e+04,1.069999999999999840e+00
3.789314100000000326e+04,1.069999999999999840e+00
3.790750600000000122e+04,1.069999999999999840e+00
3.792188100000000122e+04,1.069999999999999840e+00
3.793626699999999983e+04,1.060000000000000053e+00
3.795066400000000431e+04,1.060000000000000053e+00
3.796507200000000012e+04,1.060000000000000053e+00
3.797949099999999453e+04,1.060000000000000053e+00
3.799392100000000210e+04,1.060000000000000053e+00
3.800836200000000099e+04,1.060000000000000053e+00
3.802281399999999849e+04,1.060000000000000053e+00
3.803727700000000186e+04,1.060000000000000053e+00
3.805175000000000000e+04,1.050000000000000044e+00
3.806623500000000058e+04,1.050000000000000044e+00
3.808073099999999977e+04,1.050000000000000044e+00
3.809523799999999756e+04,1.050000000000000044e+00
3.810975600000000122e+04,1.050000000000000044e+00
3.812428500000000349e+04,1.050000000000000044e+00
3.813882500000000437e+04,1.040000000000000036e+00
3.815337700000000041e+04,1.040000000000000036e+00
3.816793899999999849e+04,1.040000000000000036e+00
3.818251200000000244e+04,1.040000000000000036e+00
3.819709700000000157e+04,1.040000000000000036e+00
3.821169299999999930e+04,1.040000000000000036e+00
3.822630000000000291e+04,1.040000000000000036e+00
3.824091800000000512e+04,1.040000000000000036e+00
3.825554699999999866e+04,1.040000000000000036e+00
3.827018799999999464e+04,1.040000000000000036e+00
3.828483899999999994e+04,1.030000000000000027e+00
3.829950200000000041e+04,1.030000000000000027e+00
3.831417599999999948e+04,1.030000000000000027e+00
3.832886200000000099e+04,1.030000000000000027e+00
3.834355799999999726e+04,1.020000000000000018e+00
3.835826599999999598e+04,1.020000000000000018e+00
3.837298500000000058e+04,1.020000000000000018e+00
3.838771600000000035e+04,1.020000000000000018e+00
3.840245799999999872e+04,1.020000000000000018e+00
3.841721100000000297e+04,1.020000000000000018e+00
3.843197500000000582e+04,1.020000000000000018e+00
3.844675099999999657e+04,1.020000000000000018e+00
3.846153800000000047e+04,1.020000000000000018e+00
3.847633699999999953e+04,1.010000000000000009e+00
3.849114699999999721e+04,1.010000000000000009e+00
3.850596800000000076e+04,1.010000000000000009e+00
3.852080099999999948e+04,1.010000000000000009e+00
3.853564499999999680e+04,1.010000000000000009e+00
3.855050099999999657e+04,1.010000000000000009e+00
3.856536800000000221e+04,1.000000000000000000e+00
3.858024700000000303e+04,1.000000000000000000e+00
3.859513700000000244e+04,1.000000000000000000e+00
3.861003900000000431e+04,9.959999999999999964e-01
3.862495199999999750e+04,9.939999999999998836e-01
3.863987599999999657e+04,9.939999999999998836e-01
3.865481300000000192e+04,9.909999999999999920e-01
3.866976000000000204e+04,9.900000000000001021e-01
3.868472000000000116e+04,9.889999999999999902e-01
3.869969000000000233e+04,9.879999999999999893e-01
3.871467299999999523e+04,9.869999999999999885e-01
3.872966700000000128e+04,9.869999999999999885e-01
3.874467299999999523e+04,9.860000000000000986e-01
3.875969000000000233e+04,9.860000000000000986e-01
3.877471899999999732e+04,9.849999999999999867e-01
3.878976000000000204e+04,9.839999999999999858e-01
3.880481200000000536e+04,9.809999999999998721e-01
3.881987599999999657e+04,9.759999999999999787e-01
3.883495100000000093e+04,9.730000000000000870e-01
3.885003900000000431e+04,9.719999999999999751e-01
3.886513799999999901e+04,9.699999999999999734e-01
3.888024899999999616e+04,9.690000000000000835e-01
3.889537099999999919e+04,9.709999999999999742e-01
3.891050600000000122e+04,9.709999999999999742e-01
3.892565200000000186e+04,9.699999999999999734e-01
3.894080999999999767e+04,9.659999999999999698e-01
3.895597999999999593e+04,9.639999999999999680e-01
3.897116100000000006e+04,9.619999999999999662e-01
3.898635499999999593e+04,9.599999999999999645e-01
3.900155999999999767e+04,9.589999999999999636e-01
3.901677700000000186e+04,9.589999999999999636e-01
3.903200600000000122e+04,9.589999999999999636e-01
3.904724700000000303e+04,9.579999999999999627e-01
3.906250000000000000e+04,9.560000000000000719e-01
3.907776499999999942e+04,9.549999999999999600e-01
3.909304099999999744e+04,9.539999999999999591e-01
3.910833000000000175e+04,9.520000000000000684e-01
3.912363100000000122e+04,9.520000000000000684e-01
3.913894299999999930e+04,9.499999999999999556e-01
3.915426800000000367e+04,9.480000000000000648e-01
3.916960399999999936e+04,9.459999999999999520e-01
3.918495300000000134e+04,9.450000000000000622e-01
3.920031399999999849e+04,9.429999999999999494e-01
3.921568600000000151e+04,9.419999999999999485e-01
3.923107100000000355e+04,9.409999999999999476e-01
3.924646800000000076e+04,9.400000000000000577e-01
3.926187700000000041e+04,9.390000000000000568e-01
3.927729800000000250e+04,9.379999999999999449e-01
3.929273099999999977e+04,9.360000000000000542e-01
3.930817599999999948e+04,9.329999999999999405e-01
3.932363400000000547e+04,9.320000000000000506e-01
3.933910300000000279e+04,9.289999999999999369e-01
3.935458499999999913e+04,9.280000000000000471e-01
3.937007899999999790e+04,9.270000000000000462e-01
3.938558499999999913e+04,9.280000000000000471e-01
3.940110299999999552e+04,9.270000000000000462e-01
3.941663399999999820e+04,9.249999999999999334e-01
3.943217700000000332e+04,9.230000000000000426e-01
3.944773200000000361e+04,9.209999999999999298e-01
3.946329899999999907e+04,9.169999999999999263e-01
3.947887900000000081e+04,9.150000000000000355e-01
3.949447099999999773e+04,9.119999999999999218e-01
3.951007500000000437e+04,9.110000000000000320e-01
3.952569199999999546e+04,9.090000000000000302e-01
3.954132099999999627e+04,9.070000000000000284e-01
3.955696199999999953e+04,9.050000000000000266e-01
3.957261599999999453e+04,9.050000000000000266e-01
3.958828199999999924e+04,9.039999999999999147e-01
3.960395999999999913e+04,9.030000000000000249e-01
3.961965099999999802e+04,9.030000000000000249e-01
3.963535499999999593e+04,9.030000000000000249e-01
3.965107100000000355e+04,9.020000000000000240e-01
3.966679899999999907e+04,9.010000000000000231e-01
3.968254000000000087e+04,8.990000000000000213e-01
3.969829299999999785e+04,8.980000000000000204e-01
3.971405900000000111e+04,8.959999999999999076e-01
3.972983699999999953e+04,8.940000000000000169e-01
3.974562800000000425e+04,8.930000000000000160e-01
3.976143099999999686e+04,8.920000000000001261e-01
3.977724700000000303e+04,8.909999999999999032e-01
3.979307600000000093e+04,8.890000000000000124e-01
3.980891700000000128e+04,8.869999999999998996e-01
3.982477100000000064e+04,8.829999999999998961e-01
3.984063700000000244e+04,8.820000000000000062e-01
3.985651699999999983e+04,8.800000000000000044e-01
3.987240800000000309e+04,8.760000000000000009e-01
3.988831299999999464e+04,8.760000000000000009e-01
3.990422999999999593e+04,8.760000000000000009e-01
3.992016000000000349e+04,8.719999999999999973e-01
3.993610199999999895e+04,8.710000000000001075e-01
3.995205800000000454e+04,8.689999999999999947e-01
3.996802599999999802e+04,8.670000000000001039e-01
3.998400600000000122e+04,8.659999999999998810e-01
4.000000000000000000e+04,8.670000000000001039e-01
4.001600600000000122e+04,8.670000000000001039e-01
4.003202599999999802e+04,8.679999999999999938e-01
4.004805800000000454e+04,8.689999999999999947e-01
4.006410300000000279e+04,8.679999999999999938e-01
4.008016000000000349e+04,8.659999999999998810e-01
4.009623099999999977e+04,8.639999999999999902e-01
4.011231399999999849e+04,8.609999999999999876e-01
4.012841100000000006e+04,8.569999999999999840e-01
4.014452000000000407e+04,8.519999999999999796e-01
4.016064299999999639e+04,8.500000000000000888e-01
4.017677799999999843e+04,8.489999999999999769e-01
4.019292599999999948e+04,8.489999999999999769e-01
4.020908699999999953e+04,8.500000000000000888e-01
4.022526099999999860e+04,8.519999999999999796e-01
4.024144900000000052e+04,8.519999999999999796e-01
4.025764900000000489e+04,8.509999999999999787e-01
4.027386200000000099e+04,8.489999999999999769e-01
4.029008899999999994e+04,8.479999999999999760e-01
4.030632800000000134e+04,8.460000000000000853e-01
4.032258099999999831e+04,8.449999999999999734e-01
4.033884599999999773e+04,8.439999999999999725e-01
4.035512500000000000e+04,8.429999999999999716e-01
4.037141700000000128e+04,8.420000000000000817e-01
4.038772200000000157e+04,8.410000000000000808e-01
4.040404000000000087e+04,8.359999999999999654e-01
4.042037200000000303e+04,8.349999999999999645e-01
4.043671699999999691e+04,8.330000000000000737e-01
4.045307400000000052e+04,8.299999999999999600e-01
4.046944599999999627e+04,8.259999999999999565e-01
4.048583000000000175e+04,8.160000000000000586e-01
4.050222800000000279e+04,8.089999999999999414e-01
4.051863899999999558e+04,8.070000000000000506e-01
4.053506300000000192e+04,8.059999999999999387e-01
4.055150000000000000e+04,8.080000000000000515e-01
4.056795100000000093e+04,8.179999999999999494e-01
4.058441599999999744e+04,8.229999999999999538e-01
4.060089300000000367e+04,8.229999999999999538e-01
4.061738400000000547e+04,8.189999999999999503e-01
4.063388899999999558e+04,8.170000000000000595e-01
4.065040699999999924e+04,8.149999999999999467e-01
4.066693800000000192e+04,8.120000000000000551e-01
4.068348300000000017e+04,8.120000000000000551e-01
4.070004099999999744e+04,8.130000000000000560e-01
4.071661200000000099e+04,8.130000000000000560e-01
4.073319800000000396e+04,8.130000000000000560e-01
4.074979600000000210e+04,8.130000000000000560e-01
4.076640800000000309e+04,8.120000000000000551e-01
4.078303399999999965e+04,8.099999999999999423e-01
4.079967399999999907e+04,8.089999999999999414e-01
4.081632700000000477e+04,8.080000000000000515e-01
4.083299300000000221e+04,8.059999999999999387e-01
4.084967299999999523e+04,8.009999999999999343e-01
4.086636699999999837e+04,8.009999999999999343e-01
4.088307400000000052e+04,8.000000000000000444e-01
4.089979600000000210e+04,7.979999999999999316e-01
